,Village_st,Samp_count,Ave_DIN_uM,Ave_DIN_uM_ERR,Ave_Sal,aveDIN_BF,aveDIN_BF_ERR,aveDIN_RO,aveDIN_RO_ERR,BFcnt,ROcnt,BF_TF_ratio,SHED_NAME,area_m2,Uniqe_ID,OSDS_cnt,Pig_cnt,pct_ag,ag_area_m2,NatArea,pct_Nat,TotGWQm3pd,netinfiltration,runoff,rainfall,SGD_m3pd,SGD_std,baseflow,baseflow_std,s_len_km,Ave_UnMix_CSP_DIN_mgpL,Ave_UnMix_CSP_DIN_mgpL_ERR,SGD_m3pd_w_pumping,BF_DIN_lOAD_kgNpd,RO_DIN_lOAD_kgNpd,SGD_DIN_lOAD_kgNpd,Total_DIN_lOAD_kgNpd,BF_DIN_lOAD_kgNpd_ERR,RO_DIN_lOAD_kgNpd_ERR,SGD_DIN_lOAD_kgNpd_ERR,Total_DIN_lOAD_kgNpd_ERR,OSDS_ShulerLoad,PIG_ShulerLoad,AG_ShulerLoad,NAT_ShulerLoad,Total_ShulerLoad,Load_per_km2_kgDINpdpkm2,DINpKm_len,predicted_D15N_permil,predicted_D15N_relative
10,Nuuuli_Amalie,12.0,0.09775603027623965,0.03479275366599093,0.0,0.09411691690136399,0.03912543886272726,0.1086733704008666,0.017215397077766672,9.0,3.0,0.75,Nuuuli Pala,553288.53125,WS_25_Nuuuli Pala,6,26,0.0140913340454,7796.57351736,514521,0.929932523339,0.0,3884.919577479517,2042.640170331337,7157.810477653149,2602.8961169112767,1864.7613971901685,1282.0234605682408,660.4363281715181,0.113646073846,,,2602.8961169112767,0.12066009550390021,0.2219805918261066,,,0.07987267523833458,0.04158510940439801,,,0.2229617548558347,0.26385213633010535,0.004528208597467647,0.18639814032121724,0.677740240104625,1.224930938968609,5.963604523839689,9.511281582769438,0.9406196486861376
11,Poloa_Vaitele,12.0,0.14059200603240948,0.09282075041413064,1.074074074074074,0.15658108758897868,0.11468612989875884,0.11820729185321255,0.0537592461520706,7.0,5.0,0.5833333333333334,Poloa,660793.25,WS_33_Poloa,9,25,0.0199644207893,13192.3544977,599426,0.907130936946,0.0,2713.0053101840385,2223.3976992686858,6210.801015384131,1817.713557823306,1302.2425488883384,895.2917523607327,461.21090273128664,0.375508255432,0.2255262148090208,0.1507082004977344,1817.713557823306,0.14018575629408608,0.26282182074321486,0.40994205830292835,0.8129496353402292,0.12553071268883692,0.12238357698184973,0.2755141343459381,0.32656352822602724,0.33444263228375204,0.25370397724048593,0.007662049607345195,0.2171571066296341,0.8129657657612173,1.230287636505393,2.164974415345272,9.13995165772032,0.56928972363702
12,Alega_Alega,12.0,0.14675905312571016,0.07298784421157672,0.0,0.14517562211526808,0.05169232364394561,0.14834248413615225,0.09508828609819119,6.0,6.0,0.5,Alega,963139.187501,WS_35_Alega,11,14,0.00986634977164,9502.66810266,902063,0.936586333218,0.0,6544.431760647637,2522.908929223215,11031.108652850906,4384.769279633917,3141.327245110865,2159.6624810137205,1112.5533993100985,0.956934664587,0.25387716192305143,0.23800918461760961,4384.769279633917,0.3135303442401702,0.3742545778102516,1.1131927804008415,1.8009777024512634,0.19634239511301257,0.24280081627403602,1.046658140725596,1.0922434875288634,0.4087632172356969,0.14207422725467211,0.005519099294778024,0.3267949523004468,0.8831514960855937,0.9169510570710495,0.9228963363624725,7.89795179740312,-0.6727101366801804
13,Alofau_Fogalilima,13.0,0.13954706977855497,0.05501644586385521,10.894871794871793,0.14400888347599497,0.03734530841971616,0.136758436217655,0.06609654499029875,5.0,8.0,0.38461538461538464,Fagaitua,694622.28125,WS_40_Fagaitua,46,52,0.048202207098,33482.3270557,526207,0.757544084323,0.0,2809.998513751601,859.3898668650344,5132.651081659397,1882.6990042135726,1348.7992866007685,927.2995095380284,477.69974733777224,0.995143041763,,,1882.6990042135726,0.1335393670164092,0.11752881429376082,,,0.07701775488552996,0.058005836453981705,,,1.7093734538947325,0.5277042726602107,0.019446358185330463,0.19063168699432437,2.447155771734598,3.523002123299076,2.459099515381433,9.617184129472433,1.046522195389132
14,Alofau_Nuu,13.0,0.36425323892031847,0.2837650901710606,0.45454545454545453,0.48736339731922373,0.2895855874660539,0.25873024600697114,0.25102791133571517,6.0,7.0,0.46153846153846156,Fagaitua,191931.71875,WS_41_Fagaitua,16,30,0.109670848379,21049.3144262,128417,0.669076486348,0.0,694.2063521288454,217.79977917648486,1320.8278309442994,465.1182559263265,333.2190490218458,229.08809620251898,118.01507986190373,0.168198759151,,,465.1182559263265,0.11164915285065281,0.056351390446595914,,,0.08780201250645502,0.05496345863595036,,,0.5945646796155591,0.3044447726885831,0.012225330312513168,0.04652227991788431,0.9577570625345397,4.990092668226781,5.694198146103538,10.231611373263393,1.6609494391800919
15,Amaua_No name,14.0,0.058646474867952325,0.033794680929521766,0.25,0.06900425666558092,0.03499739665566241,0.0327520203738808,0.004787430861029217,10.0,4.0,0.7142857142857143,Fagaitua,438791.8125,WS_43_Fagaitua,20,11,0.0251880246186,11052.2989757,349892,0.797398652465,0.0,2415.5817474792484,697.0664661253779,4067.7438938089913,1618.4397708110964,1159.4792387900393,797.141976668152,410.64889707147233,0.8651631915,,,1618.4397708110964,0.05500618955691768,0.02283033510048747,,,0.03976494636916492,0.004043372635398058,,,0.7432058495194489,0.1116297499858138,0.00641911669685558,0.12675715493297912,0.9880118711350974,2.25166432688417,1.1419948061152545,8.86497219425688,0.29431026017357986
16,Amouli_Laloi,11.0,0.11727996192173834,0.2197793833132139,3.1818181818181817,0.23951477494792223,0.35920688338574586,0.04743149733534755,0.018366472999031443,4.0,7.0,0.36363636363636365,Amouli,676601.34375,WS_46_Amouli,28,77,0.066056954227,44694.223994,550310,0.813344527148,0.0,2306.5496549338154,825.2286031625488,4313.546294998289,1545.3882688056565,1107.1438343682314,761.1613861281592,392.11344133874877,0.372982201135,0.25028105838608766,0.13871403978530933,1545.3882688056565,0.18230939809753458,0.03914182829195702,0.38678141153412343,0.608232637923615,0.2890948547936033,0.015653801371387083,0.2161505499399272,0.36130587706933637,1.0404881893272284,0.7814082499006967,0.025958168533413022,0.1993636034295375,2.0472182111908754,3.025737725917538,5.488782587911989,10.307432544769174,1.7367706106858734
17,Amouli_Televai,12.0,0.07517130375888163,0.04905185743606482,0.0,0.08111611492089224,0.05593743948463364,0.05733687027284986,0.009019055864144882,9.0,3.0,0.75,Amouli,616551.3125,WS_51_Amouli,30,122,0.0512853766811,31620.0663048,442745,0.718099193082,0.0,1892.2234503028906,741.1232863450049,3831.4334373990096,1267.7897117029365,908.2672561453874,624.4337385999538,321.6779865514914,0.369923112908,,,1267.7897117029365,0.05065163890075623,0.0424936897253517,,,0.04359941953778495,0.007920612248814003,,,1.1148087742791735,1.2380754089335713,0.018364767006311178,0.16039548363724188,2.5316444338562976,4.106137449600024,6.843704395637259,11.063132031329058,2.492470097245757
18,Aoa_Tapua,12.0,0.18092782756156545,0.10043478465309583,7.3,0.21429893374404013,0.10309162231974169,0.13420827890610088,0.0843835201159087,7.0,5.0,0.5833333333333334,Aoa,1051422.3125,WS_58_Aoa,82,62,0.0515698401788,54221.680616,759976,0.722807563588,156.148235925,3552.1169143047864,1347.6474493498686,6662.252980354289,2379.918332584207,1705.0161188662973,1172.1985817205796,603.8598754318137,0.58979545989,0.3699303441504085,0.2825013544257928,2223.770096659207,0.25120090619899627,0.1808654447494426,0.8226400371685276,1.2547063881169667,0.1770572965584816,0.11514854600981911,0.6313764569452328,0.665766253498545,3.0471439830297404,0.6291858635564052,0.031491664868909496,0.27532037193575654,3.983141883390812,3.788336842424401,6.753429204310404,9.373047839565816,0.8023859054825149
19,Aoa_Vaitolu,12.0,0.1706771952308089,0.14555143312686308,0.45454545454545453,0.21526327894588831,0.1622424253014853,0.08150502780064994,0.01887795803762116,8.0,4.0,0.6666666666666666,Aoa,944906.59375,WS_60_Aoa,20,47,0.0408000787531,38552.2634393,850711,0.900312269622,0.0,3004.2215436463844,1927.8390905545173,6068.0460675410595,2012.8284342430775,1442.0263409502645,991.3931094033068,510.7176624198854,0.71064283526,,,2012.8284342430775,0.2134105314545156,0.15712857867082564,,,0.19482806163824698,0.03964079700996365,,,0.7432058495194489,0.4769634772121136,0.02239095037954417,0.30819140200458883,1.5507516791156954,1.6411692852743367,2.1821815434870713,9.414213204649256,0.8435512705659551
20,Fagaitua_Tialu,13.0,0.1367007403508777,0.17920014653554153,5.743589743589744,0.21029868698081808,0.22455836483491434,0.05083646928261396,0.011321770204533068,7.0,6.0,0.5384615384615384,Fagaitua,564200.9375,WS_61_Fagaitua,34,32,0.0830743084581,46870.6027142,397074,0.703781177251,0.0,2839.3790210246857,746.0362749284778,4436.3640080709365,1902.3839440865397,1362.9019300918492,936.9950769381463,482.69443357419664,0.930060308327,,,1902.3839440865397,0.19704883438758278,0.03792585017411731,,,0.23361653191519896,0.009258846588730829,,,1.2634499441830631,0.324741090867822,0.0272221977649994,0.1438500181137544,1.7592632509296386,3.1181501731014736,1.8915582518452116,9.374847586645645,0.8041856525623441
21,Fagaitua_Siapapa,13.0,0.16531789027238952,0.10901160569405352,11.87179487179487,0.1477091117319754,0.09322240386747388,0.2240138187404366,0.15961247757215616,10.0,3.0,0.7692307692307693,Fagaitua,176019.874999,WS_63_Fagaitua,25,0,0.136709797113,24063.641399,116375,0.661146930144,0.0,992.583291918948,286.41457528957807,1697.7499127143014,665.0308055856951,476.43998012109495,327.55248633325283,168.73915962622115,0.179868498459,,,665.0308055856951,0.04838248680188478,0.06416082275353867,,,0.039416006638991204,0.046163388315533745,,,0.9290073118993112,0.0,0.013976035450279053,0.04215976331360947,0.9851431106631997,5.596772016051009,5.477018594713835,8.658340872531737,0.08767893844843577
22,Fagatele_No name,11.0,0.03691136786064013,0.013954029207002321,0.0,0.03691136786064013,0.013954029207002321,,,11.0,0.0,1.0,Fagatele - Larsen,1044349.03125,WS_66_Fagatele - Larsen,0,0,0.0189619786863,19802.9240716,895314,0.85729384833,0.0,5299.908338216619,574.0330416664231,8831.740085792264,3550.938586605135,2543.956002343977,1748.9697516114843,900.9844174968254,5.8025418234,0.024042270726611442,,3550.938586605135,0.06455686587886389,,0.08537262683273164,,0.0412505979743155,,,,0.0,0.0,0.01150143339716521,0.3243499577345731,0.3358513911317383,0.3215892207318389,0.05788004659912061,3.863017588125413,-4.707644345957888
23,Laulii_Vaitele,12.0,0.08075498153254579,0.03499598942269944,0.0,0.08471951180681055,0.041522493501863864,0.07520463914857514,0.026754220357595934,7.0,5.0,0.5833333333333334,Laulii - Aumi,1758528.75,WS_67_Laulii - Aumi,110,167,0.0435749352394,76627.7763979,1461305,0.830981580483,0.0,11073.349203997972,5090.800208877581,19955.49955564457,7419.143966678643,5315.207617919026,3654.205237319331,1882.4693646796554,1.21059476314,0.6625124599551754,0.4740357350780753,7419.143966678643,0.30958248374758396,0.3828517926861294,4.915275320125866,5.607709596559579,0.2201294724042792,0.14147897846352864,3.5345246433382926,3.54419775694497,4.087632172356969,1.694742567966446,0.04450500660542639,0.5293943968119792,6.356274143740821,3.6145409301615463,5.25053827860128,9.853675545392706,1.2830136113094053
24,Masausi_Panata,12.0,0.06717081023243747,0.021797229677449573,0.0,0.06828992688643412,0.02362146479827918,0.06560404691684216,0.021548950968643888,7.0,5.0,0.5833333333333334,Masausi,301075.8125,WS_70_Masausi,17,16,0.0451329885093,13588.451186,234126,0.777631381465,0.0,1392.212265265622,395.3283849957347,2302.1655206627943,932.7822177279668,668.2618873274985,459.4300475376552,236.6760850951557,0.812127070533,,,932.7822177279668,0.03137444435577743,0.025935141916819622,,,0.019468030607499145,0.008904952401163678,,,0.6317249720915316,0.162370545433911,0.007892100465635037,0.08481801714768748,0.886805635138765,2.9454562549383305,1.0919542856227578,9.35716252207942,0.7865005879961195
25,Masausi_Vaipito,12.0,0.06808753344900921,0.031348844156385364,0.0,0.052603244936370384,0.01665335446017041,0.0791477395294655,0.035697339785904836,5.0,7.0,0.4166666666666667,Masausi,501621.8125,WS_73_Masausi,10,36,0.0477111292424,23932.943127,417477,0.832254478567,0.0,2129.9744062855825,624.3737584139134,3710.536378050192,1427.0828522113407,1022.3877150170796,702.8915540742422,362.09564906854905,1.00953887664,,,1427.0828522113407,0.03697437658267339,0.04941777159997783,,,0.022356709541490622,0.02282975253070639,,,0.37160292475972445,0.36533372722629975,0.013900126586259906,0.15124151672503322,0.9020782952973174,1.7983235035205278,0.893554786418589,10.047979890612943,1.4773179565296424
26,Masefau_Talaloa,12.0,0.0872553825227817,0.04294685196147728,14.138888888888891,0.09633927621426516,0.03773162651067152,0.06000370144833123,0.05444598896498607,9.0,3.0,0.75,Masefau,3620054.71875,WS_74_Masefau,84,116,0.0434405701379,157257.240913,3025268,0.835696760143,320.408068521,18638.11635626604,8784.697895085894,33416.567070302466,12487.537958698245,8946.295851007697,6150.578397567791,3168.4797805652265,7.30307734897,,,12167.129890177246,0.5925422711207758,0.5271143898105177,,,0.3834502347731138,0.4811874028079865,,,3.1214645679816857,1.1771864543958548,0.09133417247085869,1.095979229561647,5.485964424410046,1.515436878894566,0.7511853102834475,8.924175332560342,0.3535133984770411
27,Afono_Pago,11.0,0.09773330160144861,0.06195879103602157,0.0,0.09143421173079046,0.05830699046058185,0.10875670887510037,0.07577791077211082,7.0,4.0,0.6363636363636364,Afono,2832005.40625,WS_75_Afono,57,282,0.0404904656703,114669.21768,2393815,0.845272044579,105.450756729,16725.788643048447,10409.184447588332,31262.65405950147,11206.278390842459,8028.378548663254,5519.510252205988,2843.384069318236,4.3441339691,0.2951756854539699,0.11889870446347359,11100.827634113459,0.5046720690504709,1.1320686425935866,3.276694406005811,4.913435117649868,0.41371842727488006,0.7968685856186651,1.3409795351314477,1.6138118209549854,2.1181366711304292,2.8617808632726813,0.06659927418208804,0.8672195387030552,5.913736347288253,2.0881797521421146,1.3613153713381998,10.585023850362813,2.014361916279512
28,Amalau_Tiaiu,11.0,0.058003578066720206,0.021020335669944493,0.0,0.06400394821155332,0.021044111648215458,0.050803133892920446,0.02079070290243068,6.0,5.0,0.5454545454545454,Vatia,1125667.6875,WS_76_Vatia,3,0,0.00661804318624,7449.71736923,1038870,0.922892263442,0.0,5950.9207727523435,3413.098905175345,11199.131369226328,3987.1169177440706,2856.4419709211247,1963.8038550082736,1011.6565313678984,3.27794092984,,,3987.1169177440706,0.1256912002335983,0.17339612066940324,,,0.07681434966228597,0.07304852280324936,,,0.11148087742791735,0.0,0.004326756384062673,0.3763567202028741,0.4921643540148541,0.4372199357591084,0.15014436335156203,5.097392278001172,-3.4732696560821292
29,Aua_Lalomauna,10.0,0.37552316489747295,0.29957305650073923,2.296296296296296,0.2916846598182768,0.19736431355599388,0.5012809225162671,0.4112984967534312,6.0,4.0,0.6,Pago Pago Harbor,1602383.0,WS_77_Pago Pago Harbor,175,257,0.0741111008348,118754.368089,1110290,0.69289926316,1562.15832564,11271.392642917765,5535.717760641876,19946.835711628733,7551.833070754904,5410.268468600527,3719.5595721628624,1916.1367492960198,1.2341114283,0.7885243998778056,0.46883706148975546,5989.674745114904,1.0849384684801398,2.7749497058442443,4.723004683854978,8.582892858179362,0.9226553205251413,2.2936802755288572,2.840401717300241,3.7656531920087444,6.503051183295178,2.6080768860321952,0.0689719078990399,0.4022304069556817,9.582330384182095,5.98004995321474,7.76455850293992,10.086216484611393,1.5155545505280923
30,Fagasa_Leele,11.0,0.08409609672682788,0.032579469868493416,0.0,0.08600530540927477,0.037592211209157865,0.08075498153254579,0.026236137673314456,7.0,4.0,0.6363636363636364,Fagasa,1396610.75,WS_82_Fagasa,67,58,0.0594181636108,82984.0460441,1153701,0.8260719746,0.0,10216.8124980588,6579.149772640629,19370.05392714498,6845.264373699396,4904.069999068224,3371.5481243594045,1736.8581246699964,1.92598106286,,,6845.264373699396,0.2899710261375981,0.5312991183894468,,,0.19590333922805014,0.18060318459681274,,,2.489739595890154,0.5885932271979274,0.048196694344361676,0.4179571307813066,3.5444866482137494,2.5379202102044176,1.8403538417715994,9.118327496929693,0.547665562846392
31,Fagasa_Agasii,11.0,0.14200876009438393,0.1014508243402894,0.14814814814814814,0.20541267129145396,0.12224828720111428,0.08917216743015893,0.03547847171792213,5.0,6.0,0.45454545454545453,Fagasa,1775096.15625,WS_85_Fagasa,50,60,0.0508472768551,90258.8057013,1466108,0.82593159522,466.416808607,12487.892600624218,8088.723946158709,23194.806823001956,8366.888042418226,5994.188448299626,4121.004558205992,2122.941742106117,1.50738321471,,,7900.471233811226,0.8465065547053509,0.7212890460232003,,,0.666307055346063,0.29590125561287944,,,1.8580146237986224,0.6088895453771662,0.05242183621609487,0.531134404057481,3.0504604094493644,1.7184761505504298,2.0236794331269183,8.972784167567212,0.40212223348391163
32,Oa_No name,2.0,0.08400518202766374,0.04808622741579584,0.0,0.08400518202766374,0.04808622741579584,,,2.0,0.0,1.0,Afono,538939.53125,WS_89_Afono,0,0,0.0,0.0,530372,0.984102982332,0.0,2668.294351280903,1735.4184614016044,5218.092500176394,1787.757215358205,1280.7812886148333,880.5371359226981,453.6100397177535,1.19465367053,0.21992311576357557,0.09000155630204852,1787.757215358205,0.07396968238530394,,0.39316913703038997,,0.05696364286901546,,0.1633478157831001,,0.0,0.0,0.0,0.19214056273396934,0.19214056273396934,0.35651599408253526,0.16083369387609003,4.0,-4.570661934083301
33,Vatia_Faatafe,12.0,0.05108648470531535,0.026059090582859778,0.787878787878788,0.05000308454027603,0.03202800679055486,0.052603244936370384,0.017995553678560677,7.0,5.0,0.5833333333333334,Vatia,1558863.9375,WS_90_Vatia,14,16,0.0299364651878,46666.8759975,1376335,0.882908999875,150.064538421,9647.170521504304,5248.7812741872585,17223.023240093098,6463.604249407885,4630.641850322066,3183.566272096421,1640.0189886557318,1.39897318906,0.12389718082186253,0.0737533608875174,6313.5397109868845,0.15918813344320873,0.2761029269835066,0.7822297711981517,1.2175208316248671,0.13084913558649114,0.09840743553816471,0.4691658988322111,0.496912628416673,0.5202440946636142,0.162370545433911,0.027103874367157936,0.49861188262287165,1.2083303970875547,0.7751352558873053,0.8637266293140742,7.406775531022474,-1.1638864030608271
34,Vatia_Gaoa,12.0,0.18726155160333377,0.16526158700387344,0.0,0.1807611506130979,0.12787249280084664,0.20026235358380554,0.24829523254310015,8.0,4.0,0.6666666666666666,Vatia,1697312.125,WS_91_Vatia,67,102,0.0337026144085,57203.8560797,1446910,0.852471374409,0.0,10488.543797329345,6065.3251467507835,19816.4884963135,7027.3243442106605,5034.501022718085,3461.2194531186833,1783.0524455459886,1.58127712873,0.3245744838342466,0.20869371227015554,7027.3243442106605,0.6256540108701706,1.2146562891393526,2.2808901717580103,4.1212004717675335,0.5475140848839692,1.510881778360564,1.4756339047196272,2.1817494911392563,2.489739595890154,1.0351122271411826,0.033223696580508874,0.5241794469266997,4.082254966538545,2.40512920776934,2.581618928376711,9.552550159247025,0.9818882251637238
